Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDev,P0,P25,P50,P75,P100,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s)
186,0.0000,503.0000,0.0000,604.0000,185.6600,117.4812,0.0000,103.0000,203.0000,302.0000,503.0000,1.0600,106074.2520,0.0010
187,0.0000,405.0000,0.0000,604.0000,193.7100,115.1207,0.0000,103.0000,203.5000,302.0000,405.0000,-8.0500,-804597.7011,0.0010
188,0.0000,504.0000,0.0000,604.0000,196.6500,118.7952,0.0000,103.0000,203.0000,302.2500,504.0000,-2.9400,-Infinity,0.0000
189,0.0000,503.0000,0.0000,604.0000,202.7800,124.6774,0.0000,103.0000,204.0000,303.0000,503.0000,-6.1300,-306117.3533,0.0020
190,0.0000,503.0000,0.0000,604.0000,204.5700,124.9157,0.0000,103.0000,203.0000,303.0000,503.0000,-1.7900,-179000.0000,0.0010
191,0.0000,406.0000,0.0000,604.0000,210.7300,119.8614,0.0000,104.5000,203.0000,303.0000,406.0000,-6.1600,-615446.0985,0.0010
192,0.0000,503.0000,0.0000,604.0000,206.8200,122.5894,0.0000,104.0000,204.0000,303.2500,503.0000,3.9100,392294.5721,0.0010
193,0.0000,405.0000,0.0000,604.0000,194.7300,120.7248,0.0000,102.7500,204.0000,303.0000,405.0000,12.0900,1207912.8784,0.0010
194,0.0000,505.0000,0.0000,604.0000,210.5500,134.8483,0.0000,102.0000,204.0000,304.0000,505.0000,-15.8200,-1579157.5165,0.0010
195,0.0000,504.0000,0.0000,604.0000,211.8300,131.4344,0.0000,102.7500,204.5000,304.0000,504.0000,-1.2800,-Infinity,0.0000
196,0.0000,405.0000,0.0000,604.0000,228.9300,121.2541,0.0000,202.0000,205.0000,305.0000,405.0000,-17.1000,-1713255.1849,0.0010
197,0.0000,502.0000,0.0000,604.0000,223.5300,136.6447,0.0000,104.2500,204.0000,305.0000,502.0000,5.4000,536779.3241,0.0010
198,0.0000,504.0000,0.0000,604.0000,207.8300,124.2957,0.0000,103.0000,203.0000,303.2500,504.0000,15.7000,1570785.3927,0.0010
199,0.0000,503.0000,0.0000,604.0000,210.8400,119.7061,0.0000,104.7500,203.0000,303.2500,503.0000,-3.0100,-300759.3925,0.0010
200,0.0000,503.0000,0.0000,604.0000,203.6200,122.1491,0.0000,103.0000,203.0000,303.0000,503.0000,7.2200,722505.7540,0.0010
201,0.0000,501.0000,0.0000,604.0000,202.7000,123.5425,0.0000,102.0000,204.0000,304.0000,501.0000,0.9200,92009.2009,0.0010
202,0.0000,405.0000,0.0000,604.0000,210.7200,125.4957,0.0000,103.0000,204.0000,304.0000,405.0000,-8.0200,-400779.5712,0.0020
203,0.0000,406.0000,0.0000,604.0000,197.5400,121.8487,0.0000,102.0000,203.0000,302.2500,406.0000,13.1800,1314319.9043,0.0010
204,0.0000,502.0000,0.0000,604.0000,188.6200,131.3631,0.0000,100.0000,203.0000,303.0000,502.0000,8.9200,892624.8374,0.0010
205,0.0000,605.0000,0.0000,605.0000,207.6800,135.7955,0.0000,102.7500,204.0000,303.0000,605.0000,-19.0600,-1898973.7970,0.0010
206,0.0000,605.0000,0.0000,605.0000,217.7400,136.2104,0.0000,103.0000,204.0000,303.0000,605.0000,-10.0600,-1008622.4183,0.0010
207,0.0000,605.0000,0.0000,605.0000,218.0600,124.5799,0.0000,104.0000,204.0000,304.0000,605.0000,-0.3200,-15997.6004,0.0020
208,0.0000,505.0000,0.0000,605.0000,233.0500,123.8298,0.0000,177.7500,252.5000,304.2500,505.0000,-14.9900,-1496456.0248,0.0010
209,0.0000,406.0000,0.0000,605.0000,226.0600,118.3103,0.0000,201.7500,205.0000,304.0000,406.0000,6.9900,702865.7617,0.0010
210,0.0000,404.0000,0.0000,605.0000,208.8400,116.3558,0.0000,177.0000,204.5000,303.0000,404.0000,17.2200,Infinity,0.0000
211,0.0000,406.0000,0.0000,605.0000,218.8700,112.0398,0.0000,202.0000,204.0000,303.2500,406.0000,-10.0300,-669917.1787,0.0015
212,0.0000,504.0000,0.0000,605.0000,203.6000,123.0708,0.0000,102.0000,203.5000,303.0000,504.0000,15.2700,1527763.8819,0.0010
213,0.0000,504.0000,0.0000,605.0000,212.9000,111.8050,0.0000,201.0000,204.0000,303.0000,504.0000,-9.3000,-930930.9309,0.0010
214,0.0000,505.0000,0.0000,605.0000,228.9500,130.9490,0.0000,105.7500,205.0000,304.0000,505.0000,-16.0500,-1600678.1689,0.0010
215,0.0000,406.0000,0.0000,605.0000,214.9000,120.5214,0.0000,103.0000,204.0000,304.0000,406.0000,14.0500,1404578.6264,0.0010
216,0.0000,404.0000,0.0000,605.0000,209.1700,113.5823,0.0000,176.2500,204.5000,303.0000,404.0000,5.7300,Infinity,0.0000
217,0.0000,405.0000,0.0000,605.0000,206.1100,109.0927,0.0000,202.0000,204.0000,303.0000,405.0000,3.0600,306398.3178,0.0010
218,0.0000,505.0000,0.0000,605.0000,203.0000,125.8279,0.0000,103.7500,204.0000,303.0000,505.0000,3.1100,311311.3113,0.0010
219,0.0000,505.0000,0.0000,605.0000,199.0800,126.5048,0.0000,104.0000,204.0000,303.0000,505.0000,3.9200,391373.8019,0.0010
220,0.0000,503.0000,0.0000,605.0000,199.0300,117.3586,0.0000,105.0000,204.0000,303.0000,503.0000,0.0500,5001.0002,0.0010
221,0.0000,404.0000,0.0000,605.0000,191.8800,121.4552,0.0000,103.7500,203.0000,303.0000,404.0000,7.1500,712648.2607,0.0010
222,0.0000,405.0000,0.0000,605.0000,201.8200,122.8468,0.0000,103.0000,204.0000,303.0000,405.0000,-9.9400,-996691.0659,0.0010
223,0.0000,502.0000,0.0000,605.0000,203.8300,126.9899,0.0000,103.7500,204.0000,304.0000,502.0000,-2.0100,-100459.8161,0.0020
224,0.0000,504.0000,0.0000,605.0000,217.7900,129.1662,0.0000,103.7500,204.0000,304.0000,504.0000,-13.9600,-1397537.2910,0.0010
225,0.0000,502.0000,0.0000,605.0000,208.5400,121.5487,0.0000,104.7500,204.0000,303.0000,502.0000,9.2500,924815.0370,0.0010
226,0.0000,504.0000,0.0000,605.0000,191.5600,121.8043,0.0000,102.0000,203.0000,302.2500,504.0000,16.9800,1696473.1741,0.0010
227,0.0000,406.0000,0.0000,605.0000,198.8200,114.0142,0.0000,103.0000,204.0000,302.0000,406.0000,-7.2600,-721024.9280,0.0010
228,0.0000,405.0000,0.0000,605.0000,183.4500,123.1610,0.0000,102.0000,203.0000,302.0000,405.0000,15.3700,1538538.5385,0.0010
229,0.0000,406.0000,0.0000,605.0000,210.5800,114.6366,0.0000,176.0000,204.0000,303.0000,406.0000,-27.1300,-2709477.6790,0.0010
230,0.0000,404.0000,0.0000,605.0000,208.5800,121.5126,0.0000,103.0000,204.0000,303.0000,404.0000,2.0000,99945.0302,0.0020
231,0.0000,406.0000,0.0000,605.0000,229.6000,124.7281,0.0000,103.0000,302.0000,304.0000,406.0000,-21.0200,-2090918.1339,0.0010
232,0.0000,502.0000,0.0000,605.0000,234.7500,125.4530,0.0000,202.0000,253.5000,304.0000,502.0000,-5.1500,-516238.9735,0.0010
233,0.0000,405.0000,0.0000,605.0000,221.7100,124.6375,0.0000,104.0000,204.5000,304.0000,405.0000,13.0400,653339.3457,0.0020
234,0.0000,406.0000,0.0000,605.0000,218.8300,126.3407,0.0000,105.0000,204.0000,304.0000,406.0000,2.8800,287798.5410,0.0010
235,0.0000,504.0000,0.0000,605.0000,220.8800,117.9035,0.0000,201.0000,204.5000,303.0000,504.0000,-2.0500,-102459.0164,0.0020
236,0.0000,505.0000,0.0000,605.0000,216.1000,125.5619,0.0000,104.0000,205.0000,303.0000,505.0000,4.7800,238832.8170,0.0020
237,0.0000,406.0000,0.0000,605.0000,201.9000,126.1679,0.0000,103.0000,204.0000,303.0000,406.0000,14.2000,1421990.7871,0.0010
238,0.0000,506.0000,0.0000,605.0000,203.7700,132.5940,0.0000,102.0000,204.0000,303.0000,506.0000,-1.8700,-59542.7625,0.0031
239,0.0000,505.0000,0.0000,605.0000,201.6500,131.5954,0.0000,103.0000,203.0000,304.0000,505.0000,2.1200,105925.8519,0.0020
240,0.0000,405.0000,0.0000,605.0000,211.6700,120.7372,0.0000,104.0000,204.0000,303.2500,405.0000,-10.0200,-500799.6801,0.0020
241,0.0000,503.0000,0.0000,605.0000,213.7900,135.0507,0.0000,103.0000,204.0000,304.0000,503.0000,-2.1200,-106479.1562,0.0020
242,0.0000,504.0000,0.0000,605.0000,205.6500,131.4521,0.0000,103.0000,204.0000,303.0000,504.0000,8.1400,271170.6310,0.0030
243,0.0000,504.0000,0.0000,605.0000,202.7100,130.4636,0.0000,102.7500,203.0000,304.0000,504.0000,2.9400,294176.5059,0.0010
244,0.0000,405.0000,0.0000,605.0000,208.5800,126.5054,0.0000,104.0000,204.0000,303.0000,405.0000,-5.8700,-293309.3489,0.0020
245,0.0000,504.0000,0.0000,605.0000,210.8200,135.3593,0.0000,103.0000,204.0000,304.0000,504.0000,-2.2400,-111337.5416,0.0020
246,0.0000,504.0000,0.0000,605.0000,214.9200,136.0270,0.0000,102.7500,205.0000,304.0000,504.0000,-4.1000,-409181.6367,0.0010
247,0.0000,406.0000,0.0000,605.0000,193.9100,123.0478,0.0000,102.0000,203.0000,303.2500,406.0000,21.0100,2097434.3616,0.0010
248,0.0000,505.0000,0.0000,605.0000,191.9300,124.1217,0.0000,102.0000,203.0000,303.0000,505.0000,1.9800,98797.4652,0.0020
249,0.0000,407.0000,0.0000,605.0000,179.0900,122.8899,0.0000,101.0000,203.0000,303.0000,407.0000,12.8400,642481.8614,0.0020
250,0.0000,406.0000,0.0000,605.0000,186.8700,118.2089,0.0000,102.0000,203.0000,302.0000,406.0000,-7.7800,-389136.1977,0.0020
251,0.0000,503.0000,0.0000,605.0000,199.0300,121.8237,0.0000,103.0000,204.0000,304.0000,503.0000,-12.1600,-1210191.0828,0.0010
252,0.0000,406.0000,0.0000,605.0000,202.9600,128.0876,0.0000,102.0000,204.0000,303.0000,406.0000,-3.9300,-131227.4609,0.0030
253,0.0000,506.0000,0.0000,605.0000,201.0000,129.1169,0.0000,102.0000,204.0000,303.0000,506.0000,1.9600,98024.5061,0.0020
254,0.0000,505.0000,0.0000,605.0000,209.9900,126.9433,0.0000,105.0000,204.0000,304.0000,505.0000,-8.9900,-590708.9822,0.0015
255,0.0000,505.0000,0.0000,605.0000,216.9000,123.5639,0.0000,103.7500,204.0000,303.2500,505.0000,-6.9100,-345707.4245,0.0020
256,0.0000,503.0000,0.0000,605.0000,202.7400,121.7739,0.0000,103.7500,204.0000,303.0000,503.0000,14.1600,470775.9824,0.0030
257,0.0000,406.0000,0.0000,605.0000,206.7200,129.7199,0.0000,102.7500,204.0000,304.0000,406.0000,-3.9800,-200010.0508,0.0020
258,0.0000,503.0000,0.0000,605.0000,189.6600,125.4092,0.0000,101.7500,203.0000,302.0000,503.0000,17.0600,1707195.0365,0.0010
259,0.0000,501.0000,0.0000,605.0000,207.5100,135.2211,0.0000,102.7500,203.0000,304.0000,501.0000,-17.8500,-1782148.5623,0.0010
260,0.0000,502.0000,0.0000,605.0000,198.8300,131.2692,0.0000,102.0000,203.0000,304.0000,502.0000,8.6800,433523.1246,0.0020
261,0.0000,501.0000,0.0000,605.0000,186.9300,127.3326,0.0000,101.7500,203.0000,304.0000,501.0000,11.9000,1192504.2589,0.0010
262,0.0000,406.0000,0.0000,605.0000,193.0900,113.8189,0.0000,103.0000,204.0000,303.0000,406.0000,-6.1600,-615446.0985,0.0010
263,0.0000,506.0000,0.0000,605.0000,195.1300,114.0400,0.0000,104.0000,203.0000,303.0000,506.0000,-2.0400,-203633.4598,0.0010
264,0.0000,506.0000,0.0000,605.0000,194.9800,137.3291,0.0000,101.0000,204.0000,304.0000,506.0000,0.1500,7460.8306,0.0020
265,0.0000,505.0000,0.0000,605.0000,196.9600,125.8980,0.0000,101.7500,204.0000,304.0000,505.0000,-1.9800,-197545.6450,0.0010
266,0.0000,505.0000,0.0000,605.0000,200.8700,123.4834,0.0000,102.7500,203.0000,303.0000,505.0000,-3.9100,-391744.3142,0.0010
267,0.0000,500.0000,0.0000,605.0000,198.0600,111.4479,0.0000,104.0000,203.5000,303.0000,500.0000,2.8100,280467.1125,0.0010
268,0.0000,404.0000,0.0000,605.0000,176.7500,113.8171,0.0000,102.7500,203.0000,301.2500,404.0000,21.3100,2132066.0330,0.0010
269,0.0000,505.0000,0.0000,605.0000,199.7600,122.2151,0.0000,104.7500,204.0000,303.0000,505.0000,-23.0100,-2304456.6850,0.0010
270,0.0000,502.0000,0.0000,605.0000,184.4700,122.7415,0.0000,102.0000,203.0000,302.0000,502.0000,15.2900,1530837.0044,0.0010
271,0.0000,404.0000,0.0000,605.0000,170.2500,114.0627,0.0000,101.0000,202.0000,301.2500,404.0000,14.2200,1418878.4674,0.0010
272,0.0000,503.0000,0.0000,605.0000,191.3700,127.3548,0.0000,101.0000,203.0000,303.0000,503.0000,-21.1200,-1056211.2422,0.0020
273,0.0000,404.0000,0.0000,605.0000,193.4500,121.0266,0.0000,102.0000,203.0000,303.0000,404.0000,-2.0800,-208062.4187,0.0010
274,0.0000,503.0000,0.0000,605.0000,188.4100,124.3151,0.0000,102.0000,203.0000,303.0000,503.0000,5.0400,504100.8202,0.0010
275,0.0000,503.0000,0.0000,605.0000,208.6800,123.8574,0.0000,103.0000,204.0000,303.0000,503.0000,-20.2700,-2023156.0036,0.0010
276,0.0000,503.0000,0.0000,605.0000,185.5600,122.6583,0.0000,102.0000,203.0000,302.0000,503.0000,23.1200,Infinity,0.0000
277,0.0000,503.0000,0.0000,605.0000,198.7000,133.6583,0.0000,102.7500,203.0000,303.2500,503.0000,-13.1400,-872278.2793,0.0015
278,0.0000,504.0000,0.0000,605.0000,206.6300,136.7258,0.0000,101.0000,204.0000,304.0000,504.0000,-7.9300,-395195.8537,0.0020
279,0.0000,506.0000,0.0000,605.0000,227.8000,125.9981,0.0000,177.2500,204.5000,304.0000,506.0000,-21.1700,-2109195.9749,0.0010
280,0.0000,505.0000,0.0000,605.0000,199.8500,127.1119,0.0000,103.0000,204.0000,303.2500,505.0000,27.9500,2804816.8590,0.0010
281,0.0000,505.0000,0.0000,605.0000,207.0400,123.4936,0.0000,103.7500,204.0000,303.2500,505.0000,-7.1900,-718640.6797,0.0010
282,0.0000,503.0000,0.0000,605.0000,227.1700,127.4487,0.0000,106.7500,205.5000,304.0000,503.0000,-20.1300,-2010587.2952,0.0010
283,0.0000,502.0000,0.0000,605.0000,206.9700,122.7017,0.0000,104.0000,204.0000,304.0000,502.0000,20.2000,2012353.0584,0.0010
284,0.0000,406.0000,0.0000,605.0000,214.9000,120.3968,0.0000,104.7500,204.0000,304.0000,406.0000,-7.9300,-795146.8966,0.0010
285,0.0000,406.0000,0.0000,605.0000,205.7200,117.1376,0.0000,104.0000,204.0000,303.0000,406.0000,9.1800,916259.1077,0.0010
286,0.0000,405.0000,0.0000,605.0000,188.8100,118.3701,0.0000,102.0000,203.5000,302.0000,405.0000,16.9100,1696598.7760,0.0010
287,0.0000,404.0000,0.0000,605.0000,195.6600,121.9954,0.0000,103.0000,203.0000,303.0000,404.0000,-6.8500,-683428.1153,0.0010
288,0.0000,405.0000,0.0000,605.0000,202.6600,126.7628,0.0000,102.0000,204.0000,304.0000,405.0000,-7.0000,-701543.3955,0.0010
289,0.0000,504.0000,0.0000,605.0000,209.9600,120.3344,0.0000,103.0000,204.0000,304.0000,504.0000,-7.3000,-728470.2126,0.0010
290,0.0000,504.0000,0.0000,605.0000,180.5800,118.7626,0.0000,103.0000,203.0000,230.0000,504.0000,29.3800,2938000.0000,0.0010
291,0.0000,405.0000,0.0000,605.0000,175.6200,125.0488,0.0000,100.7500,203.0000,302.2500,405.0000,4.9600,247665.6514,0.0020
292,0.0000,405.0000,0.0000,605.0000,175.8600,121.0478,0.0000,102.0000,202.5000,229.2500,405.0000,-0.2400,-23771.7908,0.0010
293,0.0000,406.0000,0.0000,605.0000,200.5700,129.9128,0.0000,102.0000,203.0000,304.0000,406.0000,-24.7100,-2478683.9202,0.0010
294,0.0000,504.0000,0.0000,605.0000,206.9800,124.7906,0.0000,104.0000,204.0000,304.0000,504.0000,-6.4100,-638319.0599,0.0010
295,0.0000,406.0000,0.0000,605.0000,212.8600,128.5519,0.0000,104.0000,205.0000,304.0000,406.0000,-5.8800,-586767.7876,0.0010
296,0.0000,505.0000,0.0000,605.0000,219.9400,131.3614,0.0000,103.7500,205.0000,304.2500,505.0000,-7.0800,-709845.5986,0.0010
297,0.0000,505.0000,0.0000,605.0000,207.9600,129.3003,0.0000,102.0000,204.0000,304.0000,505.0000,11.9800,1201845.9069,0.0010
298,0.0000,503.0000,0.0000,605.0000,224.7700,124.6942,0.0000,201.7500,205.0000,304.0000,503.0000,-16.8100,-839115.4595,0.0020
299,0.0000,406.0000,0.0000,605.0000,200.7000,115.6439,0.0000,103.7500,204.0000,303.0000,406.0000,24.0700,2409650.6157,0.0010
300,0.0000,405.0000,0.0000,605.0000,197.6500,122.1902,0.0000,102.0000,204.0000,303.0000,405.0000,3.0500,304573.5970,0.0010
301,0.0000,405.0000,0.0000,605.0000,207.8900,121.3386,0.0000,104.0000,204.0000,304.0000,405.0000,-10.2400,-1028422.2155,0.0010
302,0.0000,505.0000,0.0000,605.0000,212.7500,131.0274,0.0000,102.7500,204.5000,304.0000,505.0000,-4.8600,-485175.2022,0.0010
303,0.0000,405.0000,0.0000,605.0000,212.0500,116.8894,0.0000,176.7500,205.0000,304.0000,405.0000,0.7000,70119.2026,0.0010
304,0.0000,502.0000,0.0000,605.0000,206.0900,132.6572,0.0000,102.7500,204.0000,305.0000,502.0000,5.9600,596357.8147,0.0010
305,0.0000,406.0000,0.0000,605.0000,197.9700,126.5962,0.0000,102.0000,203.0000,304.0000,406.0000,8.1200,Infinity,0.0000
306,0.0000,405.0000,0.0000,605.0000,189.8000,121.0337,0.0000,102.0000,203.0000,304.0000,405.0000,8.1700,541884.9904,0.0015
307,0.0000,406.0000,0.0000,605.0000,196.9300,120.8732,0.0000,102.0000,203.0000,303.2500,406.0000,-7.1300,-703363.9144,0.0010
308,0.0000,406.0000,0.0000,605.0000,208.0100,127.9148,0.0000,103.7500,204.5000,304.0000,406.0000,-11.0800,-1113567.8392,0.0010
309,0.0000,406.0000,0.0000,605.0000,195.8100,130.0749,0.0000,102.0000,203.0000,303.0000,406.0000,12.2000,1222935.0441,0.0010
310,0.0000,503.0000,0.0000,605.0000,190.0000,125.7464,0.0000,102.7500,204.0000,303.2500,503.0000,5.8100,580361.6022,0.0010
311,0.0000,404.0000,0.0000,605.0000,190.9700,108.7591,0.0000,104.0000,203.0000,302.0000,404.0000,-0.9700,-96777.4120,0.0010
312,0.0000,405.0000,0.0000,605.0000,206.6600,124.9789,0.0000,104.7500,204.0000,303.0000,405.0000,-15.6900,-1569784.8924,0.0010
313,0.0000,404.0000,0.0000,605.0000,189.8200,105.4952,0.0000,103.7500,203.0000,302.0000,404.0000,16.8400,1686867.6750,0.0010
314,0.0000,405.0000,0.0000,605.0000,196.0000,108.8849,0.0000,104.0000,204.0000,303.0000,405.0000,-6.1800,-617938.2062,0.0010
315,0.0000,405.0000,0.0000,605.0000,206.7900,128.8577,0.0000,103.0000,204.0000,303.0000,405.0000,-10.7900,-1076738.8484,0.0010
316,0.0000,501.0000,0.0000,605.0000,226.6200,116.8017,0.0000,201.7500,205.0000,303.0000,501.0000,-19.8300,-990707.4341,0.0020
317,0.0000,503.0000,0.0000,605.0000,220.6700,126.8074,0.0000,201.0000,204.0000,304.0000,503.0000,5.9500,594762.0952,0.0010
318,0.0000,504.0000,0.0000,605.0000,217.5500,133.0372,0.0000,103.0000,204.5000,303.2500,504.0000,3.1200,312124.8499,0.0010
319,0.0000,404.0000,0.0000,605.0000,183.5200,117.4121,0.0000,101.0000,203.0000,303.0000,404.0000,34.0300,3408794.9514,0.0010
320,0.0000,404.0000,0.0000,605.0000,181.6700,113.5511,0.0000,102.0000,203.0000,302.0000,404.0000,1.8500,184722.9156,0.0010
321,0.0000,405.0000,0.0000,605.0000,198.8000,125.7258,0.0000,102.0000,203.0000,304.0000,405.0000,-17.1300,-1716604.8702,0.0010
322,0.0000,406.0000,0.0000,605.0000,202.7500,124.3899,0.0000,102.0000,203.0000,303.2500,406.0000,-3.9500,-392995.7218,0.0010
323,0.0000,405.0000,0.0000,605.0000,197.7200,115.3639,0.0000,102.7500,203.0000,303.0000,405.0000,5.0300,502597.9217,0.0010
324,0.0000,506.0000,0.0000,605.0000,176.5000,115.5200,0.0000,101.7500,203.0000,205.0000,506.0000,21.2200,Infinity,0.0000
325,0.0000,506.0000,0.0000,605.0000,205.6600,119.3977,0.0000,104.0000,204.0000,302.0000,506.0000,-29.1600,-2916875.0625,0.0010
326,0.0000,502.0000,0.0000,605.0000,215.5500,118.8653,0.0000,104.7500,204.0000,303.0000,502.0000,-9.8900,-988406.9558,0.0010
327,0.0000,504.0000,0.0000,605.0000,213.6100,123.3199,0.0000,104.0000,204.0000,303.0000,504.0000,1.9400,194213.6350,0.0010
328,0.0000,503.0000,0.0000,605.0000,208.5600,124.7874,0.0000,102.0000,204.0000,303.0000,503.0000,5.0500,504798.0808,0.0010
329,0.0000,502.0000,0.0000,605.0000,196.4600,131.0654,0.0000,102.0000,203.0000,303.0000,502.0000,12.1000,1209758.0484,0.0010
330,0.0000,504.0000,0.0000,605.0000,191.4900,122.6234,0.0000,101.7500,203.0000,303.0000,504.0000,4.9700,497149.1447,0.0010
331,0.0000,405.0000,0.0000,605.0000,207.6800,125.2628,0.0000,103.0000,204.0000,304.0000,405.0000,-16.1900,-Infinity,0.0000
332,0.0000,502.0000,0.0000,605.0000,225.7600,125.6779,0.0000,176.7500,205.0000,304.0000,502.0000,-18.0800,-1807638.4723,0.0010
333,0.0000,406.0000,0.0000,605.0000,205.5100,129.2231,0.0000,102.0000,203.5000,303.0000,406.0000,20.2500,2024797.5202,0.0010
334,0.0000,502.0000,0.0000,605.0000,230.7300,120.9539,0.0000,201.0000,301.0000,304.0000,502.0000,-25.2200,-2519732.2410,0.0010
335,0.0000,406.0000,0.0000,605.0000,231.8800,122.8048,0.0000,201.0000,205.0000,305.0000,406.0000,-1.1500,-Infinity,0.0000
336,0.0000,405.0000,0.0000,605.0000,219.9600,125.0405,0.0000,105.5000,204.0000,304.0000,405.0000,11.9200,1192357.7073,0.0010
337,0.0000,502.0000,0.0000,605.0000,200.8600,123.5980,0.0000,103.0000,204.0000,303.0000,502.0000,19.1000,1907139.2911,0.0010
338,0.0000,501.0000,0.0000,605.0000,199.7500,124.4923,0.0000,102.0000,204.0000,303.0000,501.0000,1.1100,111122.2345,0.0010
339,0.0000,407.0000,0.0000,605.0000,193.7900,130.1572,0.0000,101.7500,204.0000,304.0000,407.0000,5.9600,595464.0823,0.0010
340,0.0000,406.0000,0.0000,605.0000,200.7400,127.6180,0.0000,101.7500,204.0000,304.0000,406.0000,-6.9500,-Infinity,0.0000
341,0.0000,505.0000,0.0000,605.0000,196.4900,132.2170,0.0000,101.7500,203.0000,303.0000,505.0000,4.2500,367456.3375,0.0012
342,0.0000,503.0000,0.0000,605.0000,207.6700,133.1730,0.0000,102.7500,204.0000,304.0000,503.0000,-11.1800,-1119455.2919,0.0010
343,0.0000,504.0000,0.0000,605.0000,206.6700,142.4348,0.0000,101.7500,204.0000,304.0000,504.0000,1.0000,Infinity,0.0000
344,0.0000,405.0000,0.0000,605.0000,187.7600,117.9429,0.0000,102.0000,203.0000,303.0000,405.0000,18.9100,1891945.9730,0.0010
345,0.0000,405.0000,0.0000,605.0000,206.0200,125.5223,0.0000,102.7500,204.0000,303.2500,405.0000,-18.2600,-1829109.4861,0.0010
346,0.0000,405.0000,0.0000,605.0000,207.0900,109.5093,0.0000,104.7500,204.0000,303.2500,405.0000,-1.0700,-106957.2171,0.0010
347,0.0000,505.0000,0.0000,605.0000,224.8600,128.7449,0.0000,103.0000,204.5000,304.0000,505.0000,-17.7700,-Infinity,0.0000
348,0.0000,505.0000,0.0000,605.0000,223.8800,133.7872,0.0000,105.0000,205.0000,304.0000,505.0000,0.9800,97872.7654,0.0010
349,0.0000,503.0000,0.0000,605.0000,197.8000,130.9207,0.0000,102.0000,204.5000,303.0000,503.0000,26.0800,2609826.8788,0.0010
350,0.0000,502.0000,0.0000,605.0000,211.9400,129.0941,0.0000,103.0000,204.0000,303.2500,502.0000,-14.1400,-1409770.6879,0.0010
351,0.0000,405.0000,0.0000,605.0000,196.9300,117.4642,0.0000,102.7500,203.0000,303.2500,405.0000,15.0100,Infinity,0.0000
352,0.0000,501.0000,0.0000,605.0000,199.8800,122.2419,0.0000,104.0000,203.0000,303.2500,501.0000,-2.9500,-295917.3438,0.0010
353,0.0000,501.0000,0.0000,605.0000,187.9700,119.5203,0.0000,103.0000,203.0000,303.0000,501.0000,11.9100,1189691.3395,0.0010
354,0.0000,501.0000,0.0000,605.0000,188.8400,107.6854,0.0000,103.0000,203.0000,301.0000,501.0000,-0.8700,-86765.7325,0.0010
355,0.0000,504.0000,0.0000,605.0000,215.9100,120.8312,0.0000,176.5000,205.0000,304.0000,504.0000,-27.0700,-Infinity,0.0000
356,0.0000,406.0000,0.0000,605.0000,206.9400,127.0034,0.0000,103.0000,205.0000,304.0000,406.0000,8.9700,899248.1203,0.0010
357,0.0000,504.0000,0.0000,605.0000,202.9200,129.0701,0.0000,103.0000,204.0000,304.0000,504.0000,4.0200,401037.5100,0.0010
358,0.0000,504.0000,0.0000,605.0000,199.8100,124.7591,0.0000,103.0000,204.0000,303.0000,504.0000,3.1100,311248.9992,0.0010
359,0.0000,405.0000,0.0000,605.0000,187.6400,130.2510,0.0000,100.0000,203.0000,304.0000,405.0000,12.1700,1214570.8583,0.0010
360,0.0000,505.0000,0.0000,605.0000,190.6000,146.8368,0.0000,76.7500,203.0000,304.0000,505.0000,-2.9600,-Infinity,0.0000
361,0.0000,503.0000,0.0000,605.0000,191.6500,136.4776,0.0000,101.0000,203.0000,303.2500,503.0000,-1.0500,-105147.2061,0.0010
